category,word,zipf,frequency_category,frequency,dominant_pos,pos_percentage,all_pos,cd_count,cd_percentage
negative-emotion,burthen,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,belligerency,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,weighting,1.8938941334724222,Low-frequency,3,Verb,0.6666666666666666,Verb.Noun,3,0.0357653791130186
negative-emotion,drachma,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,disfavor,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,predictor,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,misgiving,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,solicitude,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,bitchery,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,irascible,1.8938941334724222,Low-frequency,3,Adjective,1.0,Adjective,3,0.0357653791130186
negative-emotion,vexation,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,dolor,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,abase,1.8938941334724222,Low-frequency,3,Verb,1.0,Verb,3,0.0357653791130186
negative-emotion,ignominy,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,foretelling,1.8938941334724222,Low-frequency,3,Noun,0.6666666666666666,Noun.Verb,3,0.0357653791130186
negative-emotion,demoralize,1.8938941334724222,Low-frequency,3,Verb,1.0,Verb,3,0.0357653791130186
negative-emotion,barbarity,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,repugnance,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,mildness,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,dysphoric,1.8938941334724222,Low-frequency,3,Adjective,1.0,Adjective,2,0.023843586075345733
negative-emotion,lugubrious,1.8938941334724222,Low-frequency,3,Adjective,1.0,Adjective,3,0.0357653791130186
negative-emotion,equipping,1.8938941334724222,Low-frequency,3,Verb,1.0,Verb,3,0.0357653791130186
negative-emotion,choleric,1.8938941334724222,Low-frequency,3,Adjective,1.0,Adjective,3,0.0357653791130186
negative-emotion,alarum,1.8938941334724222,Low-frequency,3,Noun,0.6666666666666666,Noun.Name,3,0.0357653791130186
negative-emotion,hackles,1.8938941334724222,Low-frequency,3,Noun,0.6666666666666666,Noun.Verb,3,0.0357653791130186
negative-emotion,botheration,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,penitence,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,defeatism,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,choler,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
negative-emotion,nauseate,1.8938941334724222,Low-frequency,3,Verb,0.6666666666666666,Verb.Noun,3,0.0357653791130186
negative-emotion,deterrence,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,behove,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,disinclination,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,counterpoise,1.7689553968641223,Low-frequency,2,Verb,0.5,Verb.Noun,2,0.023843586075345733
negative-emotion,cheerless,1.7689553968641223,Low-frequency,2,Adjective,1.0,Adjective,2,0.023843586075345733
negative-emotion,gibe,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,qualm,1.7689553968641223,Low-frequency,2,Verb,0.5,Verb.Noun,1,0.011921793037672867
negative-emotion,scandalise,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,cheerfulness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,ferociousness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,weirdie,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,discernment,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,mccarthyism,1.7689553968641223,Low-frequency,2,Name,1.0,Name,2,0.023843586075345733
negative-emotion,humbleness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,slothfulness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,befoul,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,estrange,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,airsickness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,appal,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,hesitancy,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,presage,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,outfitter,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,stricture,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,uncomfortableness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,paroxysmal,1.7689553968641223,Low-frequency,2,Adjective,1.0,Adjective,2,0.023843586075345733
negative-emotion,lugubriousness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,rancorous,1.7689553968641223,Low-frequency,2,Adjective,1.0,Adjective,2,0.023843586075345733
negative-emotion,rapacity,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,fierceness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,commutation,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,lenience,1.7689553968641223,Low-frequency,2,Noun,0.5,Noun.Name,2,0.023843586075345733
negative-emotion,depredation,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,wretchedness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,paroxysm,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,exacerbation,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,furore,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,bemusement,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,outguess,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,daunt,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,dispirited,1.7689553968641223,Low-frequency,2,Verb,0.5,Verb.Adjective,2,0.023843586075345733
negative-emotion,fearfulness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,faintness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,grizzle,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,affright,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,enshrine,1.7689553968641223,Low-frequency,2,Noun,0.5,Noun.Adjective,2,0.023843586075345733
negative-emotion,foiling,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,veneration,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,relinquishment,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,terrorise,1.7689553968641223,Low-frequency,2,Verb,0.5,Verb.Noun,2,0.023843586075345733
negative-emotion,prognosticator,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,demoralise,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,fearlessness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,reproof,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,aggress,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,exasperate,1.7689553968641223,Low-frequency,2,Verb,1.0,Verb,2,0.023843586075345733
negative-emotion,inimical,1.7689553968641223,Low-frequency,2,Adjective,1.0,Adjective,2,0.023843586075345733
negative-emotion,poignancy,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,pennyweight,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,discombobulation,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,rawness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,striation,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
negative-emotion,mercifulness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,bashfulness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,queasiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,spinelessness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,airiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,augur,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,covetousness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,cupidity,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,tael,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,weirdy,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,paleness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,submerse,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,edginess,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,bleakness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,heartlessness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,prognostic,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,spoliation,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,accoutre,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,beastliness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,pugnacity,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,venerate,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,exasperation,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,hesitance,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,denigration,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,belligerence,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,maculate,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,scandalize,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,despond,1.5928641378084412,Low-frequency,1,Name,1.0,Name,1,0.011921793037672867
negative-emotion,demoralization,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,superfluity,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,rejig,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,dishearten,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,rabbet,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,aggro,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,accommodative,1.5928641378084412,Low-frequency,1,Adjective,1.0,Adjective,1,0.011921793037672867
negative-emotion,abrade,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,execrate,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,unfriendliness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,condole,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,brickbat,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,miff,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,disfavour,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,submergence,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,disparagement,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,obloquy,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,bitchiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,saltpan,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,discombobulate,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,foreshadowing,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,beneficence,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,misanthropy,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,contriteness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,banditry,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,penumbra,1.5928641378084412,Low-frequency,1,Name,1.0,Name,1,0.011921793037672867
negative-emotion,slating,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,muddiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,oppressiveness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,obfuscation,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,penitential,1.5928641378084412,Low-frequency,1,Adjective,1.0,Adjective,1,0.011921793037672867
negative-emotion,cattiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,invidia,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,poignance,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,overburden,1.5928641378084412,Low-frequency,1,Verb,1.0,Verb,1,0.011921793037672867
negative-emotion,conscientiousness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,avariciousness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,shofar,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,dolour,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
negative-emotion,guiltiness,1.5928641378084412,Low-frequency,1,Noun,1.0,Noun,1,0.011921793037672867
neutral-emotion,way,6.153141489662484,High-frequency,72661,Noun,0.9862379633838906,Noun.Adverb.Preposition.Name,8222,98.02098235574631
neutral-emotion,minute,5.576332552972506,High-frequency,19252,Noun,0.9921944111984181,Noun.Adjective,6066,72.3175965665236
neutral-emotion,hour,5.209759564209201,High-frequency,8277,Noun,1.0,Noun,4343,51.77634716261326
neutral-emotion,catch,5.131437871615297,High-frequency,6911,Verb,0.8942028985507247,Verb.Noun,3765,44.885550786838344
neutral-emotion,piece,5.0946078674364355,High-frequency,6349,Noun,0.9966897856242118,Noun.Verb,3510,41.84549356223176
neutral-emotion,floor,5.002205406405222,High-frequency,5132,Noun,0.9937633989475736,Noun.Verb.Name,2732,32.570338578922275
neutral-emotion,blow,4.988801782888483,High-frequency,4976,Verb,0.8298896690070211,Verb.Noun.Name,2826,33.69098712446352
neutral-emotion,surprise,4.948411433540574,High-frequency,4534,Noun,0.7639380530973451,Noun.Verb,2738,32.64186933714831
neutral-emotion,space,4.819464043015799,High-frequency,3369,Noun,0.9667161961367013,Noun.Verb.Name,1674,19.95708154506438
neutral-emotion,leg,4.751678784532668,High-frequency,2882,Noun,0.9972212573810351,Noun.Verb,1588,18.931807343824513
neutral-emotion,study,4.690121447501861,High-frequency,2501,Noun,0.5014005602240896,Noun.Verb,1419,16.9170243204578
neutral-emotion,stone,4.608433444238321,High-frequency,2072,Noun,0.8515473887814313,Noun.Name.Verb,938,11.182641869337148
neutral-emotion,storm,4.489114700270079,High-frequency,1574,Noun,0.9414758269720102,Noun.Verb.Name,826,9.847401049117789
neutral-emotion,grade,4.46618473962384,High-frequency,1493,Noun,0.9089692101740294,Noun.Verb,993,11.838340486409157
neutral-emotion,shock,4.458855937934716,High-frequency,1468,Noun,0.8828337874659401,Noun.Verb,1085,12.93514544587506
neutral-emotion,distance,4.4081097297250045,High-frequency,1306,Noun,0.9923430321592649,Noun.Verb.Name,955,11.385312350977587
neutral-emotion,remove,4.327263880329008,High-frequency,1084,Verb,0.996309963099631,Verb.Noun,818,9.752026704816405
neutral-emotion,retreat,3.9775758807467234,High-frequency,484,Noun,0.6480331262939959,Noun.Verb,295,3.5169289461134956
neutral-emotion,height,3.970352521184574,High-frequency,476,Noun,1.0,Noun,396,4.721030042918455
neutral-emotion,distant,3.9352868186306473,High-frequency,439,Adjective,1.0,Adjective,349,4.16070577014783
neutral-emotion,retirement,3.9273178889593723,High-frequency,431,Noun,1.0,Noun,326,3.8865045302813543
neutral-emotion,thoughtful,3.8928070378312083,High-frequency,398,Adjective,1.0,Adjective,343,4.089175011921793
neutral-emotion,length,3.8469285907227793,High-frequency,358,Noun,0.9413407821229051,Noun.Adverb,270,3.218884120171674
neutral-emotion,clearance,3.837141258610284,High-frequency,350,Noun,1.0,Noun,237,2.8254649499284694
neutral-emotion,leap,3.824588521136958,High-frequency,340,Noun,0.5739644970414202,Noun.Verb,265,3.15927515498331
neutral-emotion,withdraw,3.8207508424221146,High-frequency,337,Verb,1.0,Verb,232,2.765855984740105
neutral-emotion,examination,3.7420832504638213,High-frequency,281,Noun,1.0,Noun,207,2.4678111587982836
neutral-emotion,reflection,3.7017672654757545,High-frequency,256,Noun,1.0,Noun,225,2.682403433476395
neutral-emotion,numb,3.689774150816498,High-frequency,249,Adjective,0.7813765182186235,Adjective.Verb,204,2.432045779685265
neutral-emotion,separation,3.6880334892401962,High-frequency,248,Noun,1.0,Noun,184,2.1936099189318075
neutral-emotion,altitude,3.5906872185541667,High-frequency,198,Noun,0.9949238578680203,Noun.Name,146,1.7405817835002386
neutral-emotion,evacuation,3.522283063522734,High-frequency,169,Noun,1.0,Noun,94,1.1206485455412494
neutral-emotion,withdrawal,3.459151476892636,High-frequency,146,Noun,1.0,Noun,120,1.4306151645207439
neutral-emotion,speculation,3.3673811035369905,High-frequency,118,Noun,1.0,Noun,109,1.2994754411063425
neutral-emotion,gauge,3.34491258562788,High-frequency,112,Noun,0.9107142857142857,Noun.Verb,92,1.0968049594659037
neutral-emotion,span,3.3004343139063774,High-frequency,101,Noun,0.74,Noun.Verb,86,1.0252742012398666
neutral-emotion,mileage,3.3004343139063774,High-frequency,101,Noun,1.0,Noun,82,0.977587029089175
neutral-emotion,muse,3.28746933674201,High-frequency,98,Noun,0.9117647058823529,Noun.Verb,58,0.6914639961850263
neutral-emotion,thunderbolt,3.2313533947630786,High-frequency,86,Noun,1.0,Noun,36,0.4291845493562232
neutral-emotion,proximity,3.2212530678587528,High-frequency,84,Noun,1.0,Noun,76,0.9060562708631379
neutral-emotion,meditation,3.2212530678587528,High-frequency,84,Noun,1.0,Noun,61,0.7272293752980449
neutral-emotion,amaze,3.2109122345205336,High-frequency,82,Verb,0.975609756097561,Verb.Noun.Name,75,0.894134477825465
neutral-emotion,detachment,3.1113780776863287,High-frequency,65,Noun,1.0,Noun,49,0.5841678588459704
neutral-emotion,contemplate,3.098014116128347,High-frequency,63,Verb,1.0,Verb,57,0.6795422031473534
neutral-emotion,indifferent,3.062686153786604,High-frequency,58,Adjective,1.0,Adjective,54,0.6437768240343348
neutral-emotion,indifference,3.0400221691506606,High-frequency,55,Noun,1.0,Noun,50,0.5960896518836434
neutral-emotion,abandonment,2.9908041464804787,Low-frequency,49,Noun,1.0,Noun,45,0.536480686695279
neutral-emotion,elevation,2.973075379520047,Low-frequency,47,Noun,0.9574468085106383,Noun.Name,33,0.3934191702432046
neutral-emotion,bombshell,2.9639320000801774,Low-frequency,46,Noun,0.9111111111111111,Noun.Verb.Name,36,0.4291845493562232
neutral-emotion,interval,2.9545919738260342,Low-frequency,45,Noun,1.0,Noun,37,0.44110634239389607
neutral-emotion,medevac,2.9352868186306473,Low-frequency,43,Noun,0.5581395348837209,Noun.Adjective.Name,22,0.26227944682880305
neutral-emotion,blip,2.9150834325423602,Low-frequency,41,Noun,0.8780487804878049,Noun.Verb,34,0.4053409632808775
neutral-emotion,desertion,2.882898749170959,Low-frequency,38,Noun,1.0,Noun,33,0.3934191702432046
neutral-emotion,retrospect,2.860035866211455,Low-frequency,36,Noun,1.0,Noun,36,0.4291845493562232
neutral-emotion,closeness,2.860035866211455,Low-frequency,36,Noun,1.0,Noun,29,0.34573199809251315
neutral-emotion,phlegm,2.8359021864947356,Low-frequency,34,Noun,0.8888888888888888,Noun.Name,27,0.3218884120171674
neutral-emotion,breakaway,2.8359021864947356,Low-frequency,34,Adjective,0.6470588235294118,Adjective.Noun,24,0.2861230329041488
neutral-emotion,fallback,2.8103480820223474,Low-frequency,32,Noun,1.0,Noun,26,0.3099666189794945
neutral-emotion,wavelength,2.8103480820223474,Low-frequency,32,Noun,1.0,Noun,28,0.33381020505484027
neutral-emotion,thunderclap,2.7689553968641225,Low-frequency,29,Noun,0.5769230769230769,Noun.Name.Verb,22,0.26227944682880305
neutral-emotion,stunner,2.7689553968641225,Low-frequency,29,Noun,0.7857142857142857,Noun.Name,15,0.17882689556509299
neutral-emotion,receding,2.754232140043416,Low-frequency,28,Verb,0.6071428571428571,Verb.Adjective,26,0.3099666189794945
neutral-emotion,apathy,2.6897741508164974,Low-frequency,24,Noun,1.0,Noun,22,0.26227944682880305
neutral-emotion,astonish,2.672045383856066,Low-frequency,23,Verb,1.0,Verb,22,0.26227944682880305
neutral-emotion,recession,2.672045383856066,Low-frequency,23,Noun,1.0,Noun,22,0.26227944682880305
neutral-emotion,astound,2.653561978162053,Low-frequency,22,Verb,1.0,Verb,19,0.22651406771578447
neutral-emotion,boggle,2.592864137808441,Low-frequency,19,Verb,1.0,Verb,13,0.15498330948974726
neutral-emotion,defection,2.592864137808441,Low-frequency,19,Noun,1.0,Noun,12,0.1430615164520744
neutral-emotion,nonchalant,2.592864137808441,Low-frequency,19,Adjective,1.0,Adjective,15,0.17882689556509299
neutral-emotion,coolness,2.5705877430972888,Low-frequency,18,Noun,1.0,Noun,15,0.17882689556509299
neutral-emotion,numbness,2.5705877430972888,Low-frequency,18,Noun,1.0,Noun,17,0.20267048164043874
neutral-emotion,apathetic,2.5705877430972888,Low-frequency,18,Adjective,1.0,Adjective,17,0.20267048164043874
neutral-emotion,coldness,2.547106647247766,Low-frequency,17,Noun,1.0,Noun,17,0.20267048164043874
neutral-emotion,thoughtfulness,2.4057774944512964,Low-frequency,12,Noun,1.0,Noun,11,0.13113972341440153
neutral-emotion,contemplation,2.4057774944512964,Low-frequency,12,Noun,1.0,Noun,12,0.1430615164520744
neutral-emotion,musing,2.3710153881920846,Low-frequency,11,Verb,1.0,Verb,10,0.11921793037672866
neutral-emotion,unemotional,2.333226827302685,Low-frequency,10,Adjective,1.0,Adjective,10,0.11921793037672866
neutral-emotion,languor,2.333226827302685,Low-frequency,10,Noun,1.0,Noun,3,0.0357653791130186
neutral-emotion,wingspan,2.333226827302685,Low-frequency,10,Noun,1.0,Noun,10,0.11921793037672866
neutral-emotion,introspection,2.29183414214446,Low-frequency,9,Noun,1.0,Noun,9,0.1072961373390558
neutral-emotion,dryness,2.1949241291364032,Low-frequency,7,Noun,1.0,Noun,7,0.08345255126371007
neutral-emotion,disengagement,2.136932182158717,Low-frequency,6,Noun,1.0,Noun,5,0.05960896518836433
neutral-emotion,stoicism,2.136932182158717,Low-frequency,6,Noun,1.0,Noun,6,0.0715307582260372
neutral-emotion,pullout,2.136932182158717,Low-frequency,6,Noun,1.0,Noun,6,0.0715307582260372
neutral-emotion,ruminate,2.0699853925281033,Low-frequency,5,Verb,1.0,Verb,5,0.05960896518836433
neutral-emotion,blandness,2.0699853925281033,Low-frequency,5,Noun,1.0,Noun,5,0.05960896518836433
neutral-emotion,remoteness,1.9908041464804787,Low-frequency,4,Noun,1.0,Noun,4,0.047687172150691466
neutral-emotion,outstrip,1.9908041464804787,Low-frequency,4,Verb,1.0,Verb,4,0.047687172150691466
neutral-emotion,secede,1.9908041464804787,Low-frequency,4,Verb,1.0,Verb,4,0.047687172150691466
neutral-emotion,wheelbase,1.9908041464804787,Low-frequency,4,Verb,0.5,Verb.Noun,4,0.047687172150691466
neutral-emotion,blindside,1.9908041464804787,Low-frequency,4,Noun,1.0,Noun,4,0.047687172150691466
neutral-emotion,emotionless,1.8938941334724222,Low-frequency,3,Adjective,1.0,Adjective,3,0.0357653791130186
neutral-emotion,yardage,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
neutral-emotion,frigidity,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
neutral-emotion,dispassion,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
neutral-emotion,nonchalance,1.8938941334724222,Low-frequency,3,Noun,1.0,Noun,3,0.0357653791130186
neutral-emotion,listlessness,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
neutral-emotion,wingspread,1.7689553968641223,Low-frequency,2,Noun,1.0,Noun,2,0.023843586075345733
